paper_id,effective_pdf_sha256,logical_page_number,page_class,pdf_inspector_text_chars,poppler_text_chars,text_chars,text_sha256,evidence_source
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,12,TEXT_PAGE,587,551,587,B50AD18B553609EDE6B9D61DE38C540504EA0976FE7D4CE10B4A21669F46DF8B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,13,TEXT_PAGE,726,709,726,BAA85710AA693F36505B87ABE5171FC9EC9E297D9E4D9E55388702CDA0972B10,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,14,TEXT_PAGE,1565,1624,1565,5C48A7378E67B3801EE91F766EF728E4BB61F058C91902AA4498BCA7923A977E,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,15,TEXT_PAGE,572,566,572,152A047B74CEFC613CDAF9C5B2B8AF0E42DC200E25C4B5F1C6056907896CB9C3,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,16,TEXT_PAGE,896,913,896,4CC30EC11922ED70C93809E850B28EA1214E488E3CDB6C4CEA387B070F9322DD,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,17,TEXT_PAGE,695,699,695,726C3B9B91F0E07CF6E9488BF54D87AC7DB58FDF23D659941653535525F434A2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,18,TEXT_PAGE,850,854,850,4E87EB8C67DA6E6D7CC2632C70FF7D478DB677291CD329EB49FDA528C5EB27A6,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,19,TEXT_PAGE,1119,1125,1119,3DAC76BB21314AF1B41C93797366F5B5F7C8EC7EDF2B13F9264241FD646D6348,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,20,TEXT_PAGE,1007,1013,1007,B54B34DEA08D4D64F3F02BF652B04931119271529868B2E0566CDF431306189D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,21,TEXT_PAGE,757,756,757,E960C5F161C7E025B942F9BCE35087092EF6F77054C2F426CE4C92BBC88FAD23,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,22,TEXT_PAGE,726,727,726,30C29FF6E94A0AA66D49C21831AE599245A82BE25F5DB183E64EA9EC98EE7EA2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,23,TEXT_PAGE,1145,1145,1145,AA696C292D2613B92D7D48A4295A29AB0E6FC71461D1A372F1DD32956135591F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,24,TEXT_PAGE,1424,1424,1424,44066E514FF36A6FBD493424E821C4AF28974782F2DB6DF509503A5B89524C2E,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,25,TEXT_PAGE,1366,1366,1366,31A106CE3552D7E4157F3BB14654AAC9CAA66381309D6F1C36A8F0C3295D7F99,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,26,TEXT_PAGE,1350,1350,1350,6EFCB84874D36D0A1BC56C174CE26EFDD7965FD7BD5532C4DC7394F1CFA51A9C,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,27,TEXT_PAGE,890,890,890,8250E81E0AAB5459D6E8A79D0EDD0C3B464EB00A1C5DB296B3BC7C0E8E5D7EBB,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-003,1AF31EA4FE7E106AA9306E894B3471753F6077BF19A8A1F648A1E752E4CBC2E1,28,TEXT_PAGE,57,39,57,72C756384588A91E62AF719EDA480F77D5AB401DDECA6C7543CDA990DAD4C0B2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,1,TEXT_PAGE,464,448,464,6209F281B002BA75C2586F0DFC0EE3AC8F1FD53622B6324F05FAFD2E55F6E1B8,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,2,TEXT_PAGE,148,132,148,2D439F4606CB9905A69BAEB5036A897FBEAFAE35AEA67B072D05735718D75FD7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,3,TEXT_PAGE,1069,1053,1069,24C7660BF8A5BD50BCD79F2BA52F4178169959C60BFFF95F369DCB49985BA922,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,4,TEXT_PAGE,1016,1002,1016,262B5BF0CFF6ADFB86C4E220B024D8DF341482F67382A3CFB3ED1705E0D82E11,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,5,TEXT_PAGE,1384,1366,1384,F45A26A187A2E46900A56A71F50DE8DF4A856843006223DED4AC80A0C48EE9C7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,6,TEXT_PAGE,901,883,901,89EF6407BA6B46032B545A049FE7963D384618463D67075F57FF90A92AE7BE51,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,7,TEXT_PAGE,677,627,677,2174DE6A51BCF0E59D8BA316A6D5FB3D9A660B0FD5ACAA080009F1A66BFA2662,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,8,TEXT_PAGE,966,933,966,3CE4790E888450F2A2019496C30B8AADA18F66EB6C05A1C93A1A8C0831345645,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,9,TEXT_PAGE,1212,1177,1212,78F0E36A2D4E01CF3196C024A50FB80FEECED8D0D33C73A84F8EC9FB229BC620,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,10,TEXT_PAGE,1307,1345,1307,0FB0386F2BAB13AD790517607964FCBD2C4E6D1C4C176F594D95400C7C8B0E01,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,11,TEXT_PAGE,836,832,836,E4F5A3D48B701DFEFF70AFB2956F3CD10FB9F0CA9E1176EBB207C76F4DC3D019,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,12,TEXT_PAGE,1316,1311,1316,AF0DC9B937C1B13EC79AF5BDF0CEB968BC55152305C8F4C76140A7AB420E8EF1,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,13,TEXT_PAGE,828,786,828,74C2BADDBAEB798B9826BDBC09969EDFF03CDF7DC8A4E80F8FD4B87A80355E37,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,14,TEXT_PAGE,1246,1255,1246,884E07AC4ACAB0FA5B2408505D7832525013345B95022619BCFD9F880388B937,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,15,TEXT_PAGE,406,358,406,63FAF748ED794BDF3FFB006EC2FE07DB0029E47D8A5C2161809E7487CF7795E5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,16,TEXT_PAGE,1233,1217,1233,34E761ABC93FFF94532AEB7125E25D11B2805CCA34650D85F73F62945E2223C3,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,17,TEXT_PAGE,1088,1120,1088,2BCBEB2569C3A578C067DC4A02A576FDB6E1C3505D2D7AB23517C70FCC4F3216,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,18,TEXT_PAGE,721,690,721,5393A02FEA56ABE91C6155FA199C877192388EC070A780BEBBC588F0A93F6026,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-C-004,C2B4E0DA5C7AE5F7FCA6FADE85B00EB1588DA12FA3BF8F8B4523D1C4423B9F1D,19,TEXT_PAGE,156,142,156,CCC90FBA7A2F8F152F70DD443C2D5DA41CC8D003560E984F7902C376E4FFEF03,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,1,TEXT_PAGE,941,941,941,C15D9B3559405DFA95034D64AEED67917CDFADE66197C28E0E13EA7306938912,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,2,TEXT_PAGE,1399,1404,1399,767DB4D1AFB180C6D7FCF019433C419C7517A1AC3C72EE228F46401EB724BCEF,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,3,TEXT_PAGE,805,803,805,E82CD27F0F6FD2C1344651391EB6C0988228CDDBBD35B3EA1D369E5B07A98CEA,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,4,TEXT_PAGE,980,401,980,B7631CAE945D708207AE55BF023B757195D2675BE74AEC56A7EADE1AF832A9C8,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,5,TEXT_PAGE,1013,788,1013,A427D7AFE51913769BDB1F112FE958E37878A883361A63C7ED5AB1E0AFB6BC73,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,6,TEXT_PAGE,1346,542,1346,718549B8FFDB66EDE74F744297AB1DC95EB6B9EADE513BBA0C828D151020656F,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,7,TEXT_PAGE,838,805,838,907F2A19A7AF4F9591C9E50218A1E2370502B60AE8F02066A11DA8F819107182,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,8,TEXT_PAGE,792,882,792,B40B7392F3AAF511DAC997B03A4CB547903616FC5DFF845B8757D6F561D24242,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,9,TEXT_PAGE,842,503,842,9B791B8B4A31FF9C9711F96A793D45817FAD42F9EA312EB964F8D75EE98DF6D9,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,10,TEXT_PAGE,821,892,821,5E982872E99ED154DA3C83AECB0FBE8B7B06C92CAB949D31FB3621961544D7EF,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,11,TEXT_PAGE,1189,537,1189,16D99D117FACCC5FF63D27AB8EEDF7D1AACAAAD3595A8E69090AE8AEFBF77AD5,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,12,TEXT_PAGE,1389,1161,1389,176E0C386578627C9F0BACEAC02F42C80E761193E315128684DC24AEF3CB48F0,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,13,TEXT_PAGE,1022,1066,1022,A3AD84E87F6AFD33CA1E679A5060D7ACA613AC316D7C9B77DEADC1B143589E55,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,14,TEXT_PAGE,1367,624,1367,4788CEE67510B48DEAE8D6299193C87693B2500CDF99A07D82472BF1A58AAD90,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,15,TEXT_PAGE,915,692,915,7040CC7FA2380037156B971FC942C8A5936E3860D0709E35114EC76D444F37AC,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,16,TEXT_PAGE,1188,1195,1188,380EC115015A352CC0281A148499FEF831AAF2BACE827CBCDEC2CEEFA29DFA1D,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,17,TEXT_PAGE,847,634,847,819EC399140F0F903A1E11F44B63FDA11868826948585732AC13D45B9E304482,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,18,TEXT_PAGE,670,708,670,1F0AFCDB9C11F684142B97D5C93C6B0B77BD294929F02A953C91723C6AE27114,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,19,TEXT_PAGE,876,923,876,37142EC4EDE9BDC44C0AB07DE66735A21C2DD18C6BA0D0743CF1067BE5117351,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,20,TEXT_PAGE,426,431,426,858955045C4BF744058BB3613D2C454161352D98F5E11566CC985B22BB63DEF4,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,21,TEXT_PAGE,1117,1118,1117,A6DA0F82CF4D9BF3E4D13CFA4282D0E806C57534D71C188EBA44E216E5A37DFE,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,22,TEXT_PAGE,681,671,681,F70CF457931293BACDD188BE125F38FA79656882666A7CE201530DD614DBD243,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,23,TEXT_PAGE,907,907,907,90B0EFAC6E991AF854C92547D04E006AD4B60AFCD8907A6E8DC5D6B609639FA6,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-001,CBE28049A80C0B900CF82A0BE06492A906D56B39F27819D6F94C67C6FF349399,24,TEXT_PAGE,903,903,903,4C8A4A125757A73965549AE68BFFDBA6904EA2928F274CB19EC9069BEEEB8071,REUSED_MANUAL_PRINT_QA
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,1,TEXT_PAGE,1226,1210,1226,ED3503C4B72D2DCA0B75BEC8F13ED1685EF545E262176EF07594BC3C85903A76,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,2,TEXT_PAGE,1438,1427,1438,F856557EA00749A020F8D39E593F2BC90470BABF9D73C0340557B8F9A4AEA1B2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,3,TEXT_PAGE,1017,1021,1017,D3304CC1F493CB1E2500FD5957D0A9F8944E2A6A3627FF5DBCFA89D4FA9E96F5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,4,TEXT_PAGE,654,635,654,05ABFA819E249FB80EF48B61C985BAA91CCB49DE92268BE53280B3B95B2100E7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,5,TEXT_PAGE,993,966,993,2B3E9EBBD2D9FC7B446905C721C2AE3DAC6271A23842680D7CE9FE9FE17F635E,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,6,TEXT_PAGE,773,775,773,D39029F30FD37E9BEC93B16D8CE1BE8807B31FEABF42B0C22953FAF719193FC0,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,7,TEXT_PAGE,1137,1227,1137,BA5219629EABB4C35CCF7CED0265D8C5DDE1106D27AA34ACD4A4ABDADAAB06CE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,8,TEXT_PAGE,1458,1519,1458,C22E3806A3E9F4FCF337C1047B021798F558470CA6A878E6DEA2324732FB9907,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,9,TEXT_PAGE,1195,1238,1195,35231C280EA6E3B7FD7A8F40CE2D0B20C5A81FECB8E401006719CEDA8180CA97,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,10,TEXT_PAGE,1076,1132,1076,80E2EA27886FFBB546DBFB797372E9AFE8D155FDB0390B11EC3DA5D78786AC1D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,11,TEXT_PAGE,1137,1166,1137,E41B3E28E33DD7FE8BC999954DEB19E1304BBADEE752BE7D64DF21BE74F68D44,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,12,TEXT_PAGE,659,606,659,F194DEDCEF999279FCF99738FE490CA4AB5B8D9D21684BCA20D7573981876C2A,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,13,TEXT_PAGE,385,369,385,89B18BF6FDE3CC069D2BE6B8DA001962BF882843C4A8044349938A44FD13BB37,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,14,TEXT_PAGE,758,742,758,43FDBFD2BCBF5239BA5025453A94C11406EA485C763CE540AAFE6CCCD7CC3743,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,15,TEXT_PAGE,942,926,942,34781759D04E70E0B3C9480D05166404403CAEF51B6F19B6A5ECE3A881C7F9DB,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,16,TEXT_PAGE,1082,1071,1082,40133FA1FDE0306F28F5061CC65CDE689931AAED71FE25B44620CA9BDF3258A6,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,17,TEXT_PAGE,1014,1099,1014,5648412BE93D480136A951D30E760D41D76275B3E6A84FEB48D4DFCF6B2B6BD5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,18,TEXT_PAGE,1197,1290,1197,03FA4413112E96786C05155E8EED970CF9B3CE5C9618C362FF14AF09C4DFFD28,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,19,TEXT_PAGE,1168,1153,1168,8CC28E98E8E226D88C7961B943741F2B6D5F2BD8019835238B8DFE1858ACD4FC,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,20,TEXT_PAGE,1101,1102,1101,7C51D71526BCB16B773707C9F7E38F2EE49FDCA6F48FFAF7B6C10E335A6A45A8,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,21,TEXT_PAGE,1404,1410,1404,1EBEE52FCEB0B3161E0DE22F9EA32677DAA9A3697184367ACA621A84792E75FE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,22,TEXT_PAGE,1659,1643,1659,1CA3F238A0F2C237D528CADF6B48E08215161036AFDEC203C6C4D3CBD1B0CE74,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,23,TEXT_PAGE,1607,1591,1607,56263B75142A5F9A68B570E430057D044D5E2ACAB91AD267BFB993101630075A,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,24,TEXT_PAGE,1618,1602,1618,41DA3C8E5417DF69ED4C61C7C0AA7A1BD6182365A9380F75F16C1BC08C8C013B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,25,TEXT_PAGE,1684,1668,1684,D9A81C37B5C68D34479628A4184280D5DC4C14644560F1E00FE6E392ADF6377C,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,26,TEXT_PAGE,1467,1451,1467,D2A4B41998641FA1C1F617E797B7234FA1E84190958BC7C7B2C4F78B5140BD7D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,27,TEXT_PAGE,1713,1716,1713,726CD7743B316C54104974AE98C633466D2D07270994F8BA748310A7024C2805,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,28,TEXT_PAGE,1957,1961,1957,C2A239887693A1C08FE871A772F2BA1AA5C86CC7AF25372DC6E6E9D99D8A98ED,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,29,TEXT_PAGE,1150,1136,1150,9C7654209898608396BD2071B32B830C8EBA43D1108A50B9CBB930122751EDC8,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2012-D-D044,918C86597756252BE5629D702EA46D4F386A406AD6B2341DC0C4B0F46B776BC4,30,TEXT_PAGE,712,698,712,4C488976FB73BD1EF4C864A5581BFA437ADD60B930BAC33870C0491DFEBB8CA5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,1,TEXT_PAGE,1169,1153,1169,751563908888B671E126DC0D7552F183ECCA659467F777058804C93DC89F71D0,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,2,TEXT_PAGE,992,821,992,70F9565680966700F706E6E3158BD243A55D209695732A3ECE1EB03299FB5216,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,3,TEXT_PAGE,1035,1019,1035,5D8EAD52F7191F2ACC23727569B57ECD250742721089BF07916D62AD59AA4B8B,REUSED
