paper_id,source_page,original_file_path,original_sha256,readable_file_path,readable_sha256,pdf_inspector_page_chars,poppler_page_chars,pdf_inspector_status,poppler_status,verified_blank_page,final_page_class,classification_evidence,status
CUMCM-2025-C-C023,71,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1148,1225,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=71 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,72,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1062,1272,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=72 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,73,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1082,1200,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=73 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,74,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,956,1057,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=74 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,75,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1100,1227,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=75 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,76,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1145,1231,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=76 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,77,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1317,1437,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=77 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,78,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1327,1474,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=78 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,79,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1419,1542,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=79 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,80,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1456,1566,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=80 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,81,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1309,1446,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=81 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,82,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1365,1507,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=82 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,83,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1356,1493,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=83 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,84,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1289,1378,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=84 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,85,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1040,1177,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=85 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,86,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1071,1239,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=86 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,87,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1148,1269,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=87 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,88,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1257,1380,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=88 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,89,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,989,1090,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=89 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,90,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1115,1268,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=90 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,91,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,921,1054,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=91 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,92,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1219,1379,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=92 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,93,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1023,1112,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=93 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,94,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1276,1317,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=94 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,95,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,958,1056,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=95 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,96,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1136,1221,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=96 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,97,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1128,1220,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=97 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,98,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1139,1237,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=98 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,99,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1218,1341,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=99 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,100,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1369,1504,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=100 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,101,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1262,1344,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=101 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,102,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1188,1288,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=102 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,103,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1118,1252,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=103 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,104,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1199,1319,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=104 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,105,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1043,1143,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=105 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,106,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1087,1194,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=106 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,107,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1284,1393,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=107 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,108,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1311,1419,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=108 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,109,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1275,1384,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=109 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,110,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1362,1465,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=110 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,111,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1445,1500,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=111 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,112,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1249,1345,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=112 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,113,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1317,1451,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=113 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,114,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1292,1382,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=114 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,115,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1563,1692,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=115 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,116,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1632,1773,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=116 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,117,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1204,1357,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=117 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,118,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1141,1289,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=118 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,119,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1463,1554,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=119 uses 1-based numbering.,PASS
CUMCM-2025-C-C023,120,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf,515FD73059B427606FFD099781A124D34BAC3306BEE87C61D47259622351EB17,derived/pilot/pdf_ocr/2025/C023.readable.pdf,FB068D6858FC822CB85CD029498335BFF9F6CB90FCCE6B85C31272CF0100C7C0,1231,1321,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=120 uses 1-based numbering.,PASS
